"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","SuccessfulStatusReturn","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","LuaScriptTests","SuccessfulStatusReturn"
"","13","CheckEmptyHashKeyRemoved","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespHashTests","CheckEmptyHashKeyRemoved"
"","0","CanEncodeAndDecodeCoordinatesWithGeoHashCode","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","GeoHashTests","CanEncodeAndDecodeCoordinatesWithGeoHashCode"
"","8","NativeInMemRMWRefKeys","Tsavorite.test.UnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","BasicUnsafeContextTests","NativeInMemRMWRefKeys"
"","5","WithDefaultRule","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","AclConfigurationFileTests","WithDefaultRule"
"","511","TryEnqueue1","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","TsavoriteLogEnqueueTests","TryEnqueue1"
"","730","BitmapSetGetBitTest_LTM","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","GarnetBitmapTests","BitmapSetGetBitTest_LTM"
"","3","LogCompactCopyInPlaceCustomFctnTest","Tsavorite.test - 2/12/2026","2026-02-12","broken","2026-02-12","net8.0 | Release","Linux","GenericLogCompactionTests","LogCompactCopyInPlaceCustomFctnTest"
"","49","DelACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespCommandTests","DelACLsAsync"
"","130","CommandInfoWithCustomCommandNamesTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespCommandTests","CommandInfoWithCustomCommandNamesTest"
"With nonexisting key
","4","CanDoZInter","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespSortedSetTests","CanDoZInter"
"","7","ClusterCommandWrongParameters","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","ClusterNegativeTests","ClusterCommandWrongParameters"
"","8","IncrDecrChangeDigitsWithExpiry","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespTests","IncrDecrChangeDigitsWithExpiry"
"","221","CanDoHValsWithExpire","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespHashTests","CanDoHValsWithExpire"
"","16","DeleteThenInsertTest","Tsavorite.test.Expiration - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","ExpirationTests","DeleteThenInsertTest"
"","29","ClusterAttachSyncACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespCommandTests","ClusterAttachSyncACLsAsync"
"","9","RevivifiedRecordsShouldStillEnqueueToAofViaUpsert","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespRevivificationTests","RevivifiedRecordsShouldStillEnqueueToAofViaUpsert"
"","8","ScriptExistsErrors","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","LuaScriptTests","ScriptExistsErrors"
"","14","SeFlushDbAndFlushAllTest2","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespAdminCommandsTests","SeFlushDbAndFlushAllTest2"
"","4","CanDoSREMLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespSetTest","CanDoSREMLC"
"Set expiry only when no expiration exists
","6","CanDoHashExpireWithOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespHashTests","CanDoHashExpireWithOptions"
"","208","CanDoHStrLenWithExire","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespHashTests","CanDoHStrLenWithExire"
"","1881","ClusterASKTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","ClusterSlotVerificationTests","ClusterASKTest"
"","5","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","GarnetBitmapTests","BitOp_Binary_SameSize"
"","11","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Debug","Linux","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","20","SeFlushDbAndFlushAllTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespAdminCommandsTests","SeFlushDbAndFlushAllTest"
"","42","UnlinkACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespCommandTests","UnlinkACLsAsync"
"","213","LiveBinWrappingNoRevivTest","Tsavorite.test.Revivification - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RevivificationSpanByteTests","LiveBinWrappingNoRevivTest"
"","17","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","GarnetBitmapTests","BitOp_Binary_SameSize"
"","47","ArtificialFreeBinThreadStressTest","Tsavorite.test.Revivification - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RevivificationSpanByteStressTests","ArtificialFreeBinThreadStressTest"
"","12","SingleRenameNxObjectStoreWithNewKeyAlreadyExist","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespTests","SingleRenameNxObjectStoreWithNewKeyAlreadyExist"
"","114","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","0","TestTaskPlacementCategoryCancellation","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","TaskManagerTests","TestTaskPlacementCategoryCancellation"
"","4","LPOSWithOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespListTests","LPOSWithOptions"
"","15","BitOp_Unary_BitwiseNot","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","GarnetBitmapTests","BitOp_Unary_BitwiseNot"
"","27","VRandMemberACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespCommandTests","VRandMemberACLsAsync"
"","12","GenericScanCursorFilterTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","GenericLogScanTests","GenericScanCursorFilterTest"
"","1","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Debug","Windows","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"","8","AddWithOptionsErrorConditions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespSortedSetTests","AddWithOptionsErrorConditions"
"","6562","ClusterDontKnowReplicaFailTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","ClusterReplicationBaseTests","ClusterDontKnowReplicaFailTest"
"","1","TestTaskRegisterAfterDispose","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","TaskManagerTests","TestTaskRegisterAfterDispose"
"","0","ParseACLRuleDescriptionTest","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","AclParserTests","ParseACLRuleDescriptionTest"
"","26","LMPopACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespCommandTests","LMPopACLsAsync"
"","76","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","132","HyperLogLogPFADD_LTM","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","HyperLogLogTests","HyperLogLogPFADD_LTM"
"","8","DeleteThenUpdateTest","Tsavorite.test.Expiration - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","ExpirationTests","DeleteThenUpdateTest"
"","9","ModifyClientSession","Tsavorite.test.ModifiedBit - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","ModifiedBitTests","ModifyClientSession"
"","11","DeleteHalfOfAllReadCacheRecordsTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","ChainTests","DeleteHalfOfAllReadCacheRecordsTest"
"","5","IntentionalTimeout","Garnet.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Linux","LuaScriptTests","IntentionalTimeout"
"","2","CanUseZRevRangeCitiesCommandInChunksLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespSortedSetTests","CanUseZRevRangeCitiesCommandInChunksLC"
"","2465","ClusterFailoverAttachReplicas","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","ClusterReplicationBaseTests","ClusterFailoverAttachReplicas"
"","1767","ObjectRecoveryTest1","Tsavorite.test.recovery.objects - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","ObjectRecoveryTests","ObjectRecoveryTest1"
"","1004","SimpleObjectTest","Tsavorite.test.Revivification - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RevivificationObjectTests","SimpleObjectTest"
"","10","NoAuthValidation","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","BasicTests","NoAuthValidation"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","JsonPathRegressionTests","TestRegression"
"","1","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathRegressionTests","TestRegression"
"ZRANGESTORE BYLEX with inclusive range
","10","CheckSortedSetRangeStoreByLexSE","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespSortedSetTests","CheckSortedSetRangeStoreByLexSE"
"","637","TryEnqueue1","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","TsavoriteLogEnqueueTests","TryEnqueue1"
"","0","Total_ReturnsSumOfCounterValues","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","ConcurrentCounterTests","Total_ReturnsSumOfCounterValues"
"","17","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","GarnetBitmapTests","BitOp_Binary_SameSize"
"","50","TestShiftHeadAddressLUC","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","LockableUnsafeContextTests","TestShiftHeadAddressLUC"
"","5","PingTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespAdminCommandsTests","PingTest"
"","7","CanFailWhenUseMultiWatchTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespSortedSetTests","CanFailWhenUseMultiWatchTest"
"","274","ClusterFailedToAddAofSyncTask","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","ClusterNegativeTests","ClusterFailedToAddAofSyncTask"
"","31","InMemorySimpleLockTxnTest","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","LockableUnsafeContextTests","InMemorySimpleLockTxnTest"
"","18","BadInputNonexistingFile","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","AclConfigurationFileTests","BadInputNonexistingFile"
"","32","InMemoryLongLockTest","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","LockableUnsafeContextTests","InMemoryLongLockTest"
"","3","SimpleOversizeRevivifyTest","Tsavorite.test.Revivification - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RevivificationSpanByteTests","SimpleOversizeRevivifyTest"
"","5","LogPathtooLong","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","BasicTests","LogPathtooLong"
"","29","InMemoryLongLockTest","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LockableUnsafeContextTests","InMemoryLongLockTest"
"","133","RecoverReadOnlyCheck1","Tsavorite.test.recovery - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","LogRecoverReadOnlyTests","RecoverReadOnlyCheck1"
"","24","SScanACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespCommandTests","SScanACLsAsync"
"","3986","MultiListBlockingPopTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespBlockingCollectionTests","MultiListBlockingPopTest"
"","9","KeyExpireAtWithLtOptionAndExistingKeyNoExpire","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespTests","KeyExpireAtWithLtOptionAndExistingKeyNoExpire"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathRegressionTests","TestRegression"
"","26","HExpireTimeACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespCommandTests","HExpireTimeACLsAsync"
"","0","FilterWithNotEquals","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","JsonPathParseTests","FilterWithNotEquals"
"","13","Maxn","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","LuaScriptTests","Maxn"
"","4","ScanBehindBeginAddressTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","LogScanTests","ScanBehindBeginAddressTest"
"","1357","UseEvalShaLightClient","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LuaScriptTests","UseEvalShaLightClient"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathRegressionTests","TestRegression"
"","67","RecoveryTestFailOnSectorSize","Tsavorite.test.recovery.sumstore - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","AllocatorTypeRecoveryTests","RecoveryTestFailOnSectorSize"
"","3","LPOSWithOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespListTests","LPOSWithOptions"
"","4","IntentionalTimeout","Garnet.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Release","Linux","LuaScriptTests","IntentionalTimeout"
"","15","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","GarnetBitmapTests","BitOp_Binary_SameSize"
"","134","TestModuleLoad","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespModuleTests","TestModuleLoad"
"","19","InterruptedVectorSetDelete_AfterZeroingOut","Garnet.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Windows","RespVectorSetTests","InterruptedVectorSetDelete_AfterZeroingOut"
"","6","CustomCommandCaseInsensitiveTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespCustomCommandTests","CustomCommandCaseInsensitiveTest"
"","20","LockAndUnlockInLockTableOnlyTest","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","LockableUnsafeContextTests","LockAndUnlockInLockTableOnlyTest"
"","35","InMemorySimpleLockTxnTest","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","LockableUnsafeContextTests","InMemorySimpleLockTxnTest"
"Set expiry only when new TTL is less
","4","CanDoSortedSetExpireWithOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespSortedSetTests","CanDoSortedSetExpireWithOptions"
"","0","QueryWithEscapedPath","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","JsonPathExecuteTests","QueryWithEscapedPath"
"","1","SingleQuotedPropertyWithBrackets","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathParseTests","SingleQuotedPropertyWithBrackets"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","JsonPathRegressionTests","TestRegression"
"","19","SingleEtagSetGet","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespEtagTests","SingleEtagSetGet"
"","1","SlicingIndexEmptyStart","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","JsonPathParseTests","SlicingIndexEmptyStart"
"","7","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","GarnetBitmapTests","BitOp_Binary_SameSize"
"","6","GetDelTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespTests","GetDelTest"
"","1","CheckpointVersionSwitchRmwTest","Tsavorite.test.recovery - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Linux","CheckpointVersionSwitchRmw","CheckpointVersionSwitchRmwTest"
"","1","LogCompactCopyInPlaceCustomFctnTest","Tsavorite.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Release","Linux","GenericLogCompactionTests","LogCompactCopyInPlaceCustomFctnTest"
"","8","SimpleMinAddressAddTest","Tsavorite.test.Revivification - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RevivificationFixedLenTests","SimpleMinAddressAddTest"
"","20","CustomProcedureACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespCommandTests","CustomProcedureACLsAsync"
"","33","InMemoryLongLockTest","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","LockableUnsafeContextTests","InMemoryLongLockTest"
"","7","SetIfMatchWhenExpIsSentForExistingNonEtagKey","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespEtagTests","SetIfMatchWhenExpIsSentForExistingNonEtagKey"
"","9","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","14","MultiKeyUnlinkObjectStore","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespTests","MultiKeyUnlinkObjectStore"
"","158","SetBitOperationsOnEtagSetData","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespEtagTests","SetBitOperationsOnEtagSetData"
"","60","MultiRegisterProcTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespCustomCommandTests","MultiRegisterProcTest"
"","15","RedisSetRepl","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","LuaScriptTests","RedisSetRepl"
"","30","ClusterFailReplicationOffsetACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespCommandTests","ClusterFailReplicationOffsetACLsAsync"
"","3112","ClusterResetDisposesGossipConnections","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","ClusterManagementTests","ClusterResetDisposesGossipConnections"
"","4","GenericIterationPushLockTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","GenericIterationTests","GenericIterationPushLockTest"
"","5","SpanByteNoRevivLengthTest","Tsavorite.test.Revivification - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RevivificationSpanByteTests","SpanByteNoRevivLengthTest"
"","187","RecoveryCheck2","Tsavorite.test.recovery - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RecoveryCheck2Tests","RecoveryCheck2"
"","13","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Release","Linux","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","35","StructUnpackOnErrors","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","LuaScriptTests","StructUnpackOnErrors"
"","3","ManagedLocalStoreFullParamsTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","ManageLocalStorageTests","ManagedLocalStoreFullParamsTest"
"","0","ReadArrayLengthExceptionsTest","Garnet.test.Resp - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespReadUtilsTests","ReadArrayLengthExceptionsTest"
"","1","SpanByteTest1","Tsavorite.test.spanbyte - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","SpanByteTests","SpanByteTest1"
"Pop minimum element from mixed existing and missing keys without count
","8","SortedSetMultiPopWithOptionsTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespSortedSetTests","SortedSetMultiPopWithOptionsTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","JsonPathRegressionTests","TestRegression"
"","6","SortedSetPopTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespSortedSetTests","SortedSetPopTest"
"","22","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","GarnetBitmapTests","BitOp_Binary_SameSize"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","JsonPathRegressionTests","TestRegression"
"","13","ComplexLuaTest2","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","LuaScriptTests","ComplexLuaTest2"
"","33","ClusterKeySlotTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","ClusterManagementTests","ClusterKeySlotTest"
"","13","CanDoRandomField","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespHashTests","CanDoRandomField"
"","11","CanDoScriptWithArgvOperationsSE","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","LuaScriptTests","CanDoScriptWithArgvOperationsSE"
"","37","SimpleReadAndUpdateInfoTest","Tsavorite.test.recovery.sumstore - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RecoveryTests","SimpleReadAndUpdateInfoTest"
"","49","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","767","FunctionsLockTest","Tsavorite.test.LockTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","BasicLockTests","FunctionsLockTest"
"","17","LuaToResp2Conversions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","LuaScriptTests","LuaToResp2Conversions"
"","4","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Release","Linux","LongStressChainTests","LongRcMultiThreadTest"
"","49","HPExpireAtACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespCommandTests","HPExpireAtACLsAsync"
"","6","KeyExpireAtWithXxAndGtOptionAndExistingKeyHasSmallerExpire","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespTests","KeyExpireAtWithXxAndGtOptionAndExistingKeyHasSmallerExpire"
"","4","CanCreateNewSortedSetWithIncrbyLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespSortedSetTests","CanCreateNewSortedSetWithIncrbyLC"
"","7","CanSetAndGetOnePairLarge","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespHashTests","CanSetAndGetOnePairLarge"
"","2","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Debug","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","1108","ClusterSlotsTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","ClusterManagementTests","ClusterSlotsTest"
"","3","CanDoNOTFOUNDSSKEYLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespHashTests","CanDoNOTFOUNDSSKEYLC"
"","2274","ClusterDivergentReplicasMMTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","ClusterReplicationBaseTests","ClusterDivergentReplicasMMTest"
"","27","IncrACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespCommandTests","IncrACLsAsync"
"","1641","IterateKeyTests","Tsavorite.test.readaddress - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","ReadAddressTests","IterateKeyTests"
"","9","SingleIncrNoKey","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespTests","SingleIncrNoKey"
"","24","RedisLog","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","LuaScriptTests","RedisLog"
"","36","ClusterFailReplicationOffsetACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespCommandTests","ClusterFailReplicationOffsetACLsAsync"
